SAMPLEID,PLOTID,geometry,centroid,long,lat
375557048,375557048,"POLYGON ((34.659721467256986 -5.682901058262911, 34.659721467256986 -5.682001344577504, 34.66061986048276 -5.682001344577504, 34.66061986048276 -5.682901058262911, 34.659721467256986 -5.682901058262911))",POINT (34.66017066386988 -5.682451195121795),34.66017066386988,-5.682451195121795
375557046,375557046,"POLYGON ((34.64987624192248 -5.70365560233995, 34.64987624192248 -5.7027558886545435, 34.65077466758992 -5.7027558886545435, 34.65077466758992 -5.70365560233995, 34.64987624192248 -5.70365560233995))",POINT (34.6503254547562 -5.703205739177441),34.6503254547562,-5.703205739177441
376442818,376442818,"POLYGON ((35.03295075859744 -5.792931928135208, 35.03295075859744 -5.792032214449803, 35.03384932518503 -5.792032214449803, 35.03384932518503 -5.792931928135208, 35.03295075859744 -5.792931928135208))",POINT (35.033400041891234 -5.79248206488094),35.033400041891234,-5.79248206488094
376403454,376403454,"POLYGON ((35.02536307950953 -5.757206639716353, 35.02536307950953 -5.7563069260309465, 35.026261589438654 -5.7563069260309465, 35.026261589438654 -5.757206639716353, 35.02536307950953 -5.757206639716353))",POINT (35.02581233447409 -5.756756776498785),35.02581233447409,-5.756756776498785
376350965,376350965,"POLYGON ((35.01243294991122 -5.732154596391919, 35.01243294991122 -5.731254882706513, 35.0133314203217 -5.731254882706513, 35.0133314203217 -5.732154596391919, 35.01243294991122 -5.732154596391919))",POINT (35.01288218511646 -5.731704733200107),35.01288218511646,-5.731704733200107
376350970,376350970,"POLYGON ((35.03717104336893 -5.6801167661142244, 35.03717104336893 -5.679217052428816, 35.03806943225169 -5.679217052428816, 35.03806943225169 -5.6801167661142244, 35.03717104336893 -5.6801167661142244))",POINT (35.03762023781031 -5.679666902975974),35.03762023781031,-5.679666902975974
376127883,376127883,"POLYGON ((34.92153182780106 -5.701258194970646, 34.92153182780106 -5.700358481285239, 34.92243024971495 -5.700358481285239, 34.92243024971495 -5.701258194970646, 34.92153182780106 -5.701258194970646))",POINT (34.921981038758 -5.700808331810595),34.921981038758,-5.700808331810595
376160697,376160697,"POLYGON ((34.97471913972215 -5.621971454969234, 34.97471913972215 -5.6210717412838225, 34.97561743840256 -5.6210717412838225, 34.97561743840256 -5.621971454969234, 34.97471913972215 -5.621971454969234))",POINT (34.975168289062346 -5.621521591890932),34.975168289062346,-5.621521591890932
376475636,376475636,"POLYGON ((35.096965084361514 -5.678397761884927, 35.096965084361514 -5.67749804819952, 35.09786347056401 -5.67749804819952, 35.09786347056401 -5.678397761884927, 35.096965084361514 -5.678397761884927))",POINT (35.09741427746276 -5.67794789874846),35.09741427746276,-5.67794789874846
376344365,376344365,"POLYGON ((34.88676575647674 -6.089977786662087, 34.88676575647674 -6.089078072976689, 34.887664807981324 -6.089078072976689, 34.887664807981324 -6.089977786662087, 34.88676575647674 -6.089977786662087))",POINT (34.88721528222903 -6.089527923104962),34.88721528222903,-6.089527923104962
375662004,375662004,"POLYGON ((34.5871616546383 -5.940634250046739, 34.5871616546383 -5.939734536361339, 34.58806045925967 -5.939734536361339, 34.58806045925967 -5.940634250046739, 34.5871616546383 -5.940634250046739))",POINT (34.58761105694899 -5.940184386641438),34.58761105694899,-5.940184386641438
375714496,375714496,"POLYGON ((34.614963035329225 -5.934482882821558, 34.614963035329225 -5.933583169136155, 34.61586182991546 -5.933583169136155, 34.61586182991546 -5.934482882821558, 34.614963035329225 -5.934482882821558))",POINT (34.61541243262235 -5.934033019422521),34.61541243262235,-5.934033019422521
376462447,376462447,"POLYGON ((34.89553380021365 -6.276008338696809, 34.89553380021365 -6.275108625011415, 34.896433167988334 -6.275108625011415, 34.896433167988334 -6.276008338696809, 34.89553380021365 -6.276008338696809))",POINT (34.89598348410098 -6.275558474951941),34.89598348410098,-6.275558474951941
378391510,378391510,"POLYGON ((36.09606170235596 -5.872248421915115, 36.09606170235596 -5.871348708229712, 36.09696039601012 -5.871348708229712, 36.09696039601012 -5.872248421915115, 36.09606170235596 -5.872248421915115))",POINT (36.096511049183036 -5.871798558579623),36.096511049183036,-5.871798558579623
378286532,378286532,"POLYGON ((36.04553746188204 -5.846940075951272, 36.04553746188204 -5.846040362265868, 36.04643611480075 -5.846040362265868, 36.04643611480075 -5.846940075951272, 36.04553746188204 -5.846940075951272))",POINT (36.04598678834139 -5.846490212641685),36.04598678834139,-5.846490212641685
379054243,379054243,"POLYGON ((36.58539847702464 -5.484252456111262, 36.58539847702464 -5.483352742425851, 36.58629656581918 -5.483352742425851, 36.58629656581918 -5.484252456111262, 36.58539847702464 -5.484252456111262))",POINT (36.585847521421904 -5.483802593175584),36.585847521421904,-5.483802593175584
379657895,379657895,"POLYGON ((36.96060211231556 -5.356526061024783, 36.96060211231556 -5.355626347339368, 36.96150001117643 -5.355626347339368, 36.96150001117643 -5.356526061024783, 36.96060211231556 -5.356526061024783))",POINT (36.96105106174599 -5.356076198222027),36.96105106174599,-5.356076198222027
379815368,379815368,"POLYGON ((37.05422104792776 -5.336625153337835, 37.05422104792776 -5.335725439652419, 37.05511891760424 -5.335725439652419, 37.05511891760424 -5.336625153337835, 37.05422104792776 -5.336625153337835))",POINT (37.054669982766 -5.336175290555857),37.054669982766,-5.336175290555857
379651342,379651342,"POLYGON ((36.97803007292809 -5.289035329165021, 36.97803007292809 -5.288135615479602, 36.97892787326167 -5.288135615479602, 36.97892787326167 -5.289035329165021, 36.97803007292809 -5.289035329165021))",POINT (36.97847897309489 -5.2885854664327665),36.97847897309489,-5.2885854664327665
380045020,380045020,"POLYGON ((37.1996518250012 -5.279112604258213, 37.1996518250012 -5.278212890572795, 37.2005496109558 -5.278212890572795, 37.2005496109558 -5.279112604258213, 37.1996518250012 -5.279112604258213))",POINT (37.2001007179785 -5.278662741536314),37.2001007179785,-5.278662741536314
380005654,380005654,"POLYGON ((37.18249059754791 -5.264138748135853, 37.18249059754791 -5.263239034450436, 37.18338836185581 -5.263239034450436, 37.18338836185581 -5.264138748135853, 37.18249059754791 -5.264138748135853))",POINT (37.18293947970186 -5.263688885429615),37.18293947970186,-5.263688885429615
380090943,380090943,"POLYGON ((37.210394308561646 -5.3261712755793615, 37.210394308561646 -5.325271561893946, 37.21129216295182 -5.325271561893946, 37.21129216295182 -5.3261712755793615, 37.210394308561646 -5.3261712755793615))",POINT (37.21084323575673 -5.325721412808298),37.21084323575673,-5.325721412808298
380012206,380012206,"POLYGON ((37.16220836102617 -5.340558968407046, 37.16220836102617 -5.3396592547216315, 37.1631062364628 -5.3396592547216315, 37.1631062364628 -5.340558968407046, 37.16220836102617 -5.340558968407046))",POINT (37.162657298744485 -5.340109105620935),37.162657298744485,-5.340109105620935
380058096,380058096,"POLYGON ((37.07810967208104 -5.689724721452901, 37.07810967208104 -5.688825007767494, 37.07900807595969 -5.688825007767494, 37.07900807595969 -5.689724721452901, 37.07810967208104 -5.689724721452901))",POINT (37.078558874020366 -5.689274858304749),37.078558874020366,-5.689274858304749
379664400,379664400,"POLYGON ((36.8067560273991 -5.859151826319783, 36.8067560273991 -5.858252112634381, 36.80765469995108 -5.858252112634381, 36.80765469995108 -5.859151826319783, 36.8067560273991 -5.859151826319783))",POINT (36.80720536367509 -5.858701962997706),36.80720536367509,-5.858701962997706
380386123,380386123,"POLYGON ((37.15628707513585 -6.017276347567867, 37.15628707513585 -6.0163766338824685, 37.15718600567619 -6.0163766338824685, 37.15718600567619 -6.017276347567867, 37.15628707513585 -6.017276347567867))",POINT (37.156736540406015 -6.016826484084525),37.156736540406015,-6.016826484084525
380051437,380051437,"POLYGON ((36.80019251656482 -6.557649767225846, 36.80019251656482 -6.55675005354046, 36.80109238164219 -6.55675005354046, 36.80109238164219 -6.557649767225846, 36.80019251656482 -6.557649767225846))",POINT (36.800642449103506 -6.557199903199575),36.800642449103506,-6.557199903199575
379854573,379854573,"POLYGON ((36.61918033455769 -6.785300075611027, 36.61918033455769 -6.784400361925645, 36.62008061791163 -6.784400361925645, 36.62008061791163 -6.785300075611027, 36.61918033455769 -6.785300075611027))",POINT (36.619630476234654 -6.7848502113599585),36.619630476234654,-6.7848502113599585
379946430,379946430,"POLYGON ((36.665189376189325 -6.800032877578008, 36.665189376189325 -6.799133163892628, 36.66608968711596 -6.799133163892628, 36.66608968711596 -6.800032877578008, 36.665189376189325 -6.800032877578008))",POINT (36.66563953165264 -6.7995830133124855),36.66563953165264,-6.7995830133124855
380930618,380930618,"POLYGON ((37.19441576687841 -6.841474212142096, 37.19441576687841 -6.840574498456716, 37.195316155691515 -6.840574498456716, 37.195316155691515 -6.841474212142096, 37.19441576687841 -6.841474212142096))",POINT (37.194865961284954 -6.8410243478359565),37.194865961284954,-6.8410243478359565
380523765,380523765,"POLYGON ((36.81898886972553 -7.314192750393786, 36.81898886972553 -7.3132930367084175, 36.819890181327324 -7.3132930367084175, 36.819890181327324 -7.314192750393786, 36.81898886972553 -7.314192750393786))",POINT (36.81943952552642 -7.313742885629996),36.81943952552642,-7.313742885629996
379893935,379893935,"POLYGON ((36.62467427620424 -6.836314386099923, 36.62467427620424 -6.835414672414542, 36.62557465529335 -6.835414672414542, 36.62557465529335 -6.836314386099923, 36.62467427620424 -6.836314386099923))",POINT (36.62512446574878 -6.835864521798831),36.62512446574878,-6.835864521798831
379703631,379703631,"POLYGON ((36.44249859224847 -7.07853546914335, 36.44249859224847 -7.077635755457977, 36.44339943592482 -7.077635755457977, 36.44339943592482 -7.07853546914335, 36.44249859224847 -7.07853546914335))",POINT (36.442949014086636 -7.078085604606327),36.442949014086636,-7.078085604606327
379946387,379946387,"POLYGON ((36.54242717856755 -7.184909148750819, 36.54242717856755 -7.184009435065447, 36.543328231513954 -7.184009435065447, 36.543328231513954 -7.184909148750819, 36.54242717856755 -7.184909148750819))",POINT (36.54287770504075 -7.184459284111095),36.54287770504075,-7.184459284111095
379054057,379054057,"POLYGON ((36.064604194460905 -7.139050408319837, 36.064604194460905 -7.138150694634464, 36.06550515679618 -7.138150694634464, 36.06550515679618 -7.139050408319837, 36.064604194460905 -7.139050408319837))",POINT (36.065054675628545 -7.138600543724333),36.065054675628545,-7.138600543724333
379132842,379132842,"POLYGON ((36.24854288103408 -6.696410008433546, 36.24854288103408 -6.695510294748162, 36.249442999327265 -6.695510294748162, 36.249442999327265 -6.696410008433546, 36.24854288103408 -6.696410008433546))",POINT (36.24899294018067 -6.695960144269977),36.24899294018067,-6.695960144269977
379697105,379697105,"POLYGON ((36.54027028247504 -6.760046859341251, 36.54027028247504 -6.759147145655869, 36.541170518709556 -6.759147145655869, 36.541170518709556 -6.760046859341251, 36.54027028247504 -6.760046859341251))",POINT (36.54072040059229 -6.759596995115015),36.54072040059229,-6.759596995115015
379664300,379664300,"POLYGON ((36.52523651395554 -6.750316220272272, 36.52523651395554 -6.74941650658689, 36.526136732081845 -6.74941650658689, 36.526136732081845 -6.750316220272272, 36.52523651395554 -6.750316220272272))",POINT (36.52568662301869 -6.749866356055592),36.52568662301869,-6.749866356055592
378981950,378981950,"POLYGON ((36.21345957510267 -6.543050678566107, 36.21345957510267 -6.5421509648807215, 36.21435941385406 -6.5421509648807215, 36.21435941385406 -6.543050678566107, 36.21345957510267 -6.543050678566107))",POINT (36.21390949447836 -6.5426008145543335),36.21390949447836,-6.5426008145543335
377039810,377039810,"POLYGON ((35.137307686014786 -6.535398180791067, 35.137307686014786 -6.5344984671056805, 35.13820751099069 -6.5344984671056805, 35.13820751099069 -6.535398180791067, 35.137307686014786 -6.535398180791067))",POINT (35.13775759850273 -6.53494831678689),35.13775759850273,-6.53494831678689
376803599,376803599,"POLYGON ((34.99260282723481 -6.577466155826251, 34.99260282723481 -6.576566442140864, 34.99350272814224 -6.576566442140864, 34.99350272814224 -6.577466155826251, 34.99260282723481 -6.577466155826251))",POINT (34.993052777688526 -6.577016291780334),34.993052777688526,-6.577016291780334
377315349,377315349,"POLYGON ((35.19383447553758 -6.845423473942552, 35.19383447553758 -6.844523760257173, 35.19473487179835 -6.844523760257173, 35.19473487179835 -6.845423473942552, 35.19383447553758 -6.845423473942552))",POINT (35.194284673667966 -6.84497360963252),35.194284673667966,-6.84497360963252
378069884,378069884,"POLYGON ((35.57592942011668 -6.962344256259602, 35.57592942011668 -6.961444542574224, 35.576830038866305 -6.961444542574224, 35.576830038866305 -6.962344256259602, 35.57592942011668 -6.962344256259602))",POINT (35.57637972949149 -6.961894391835398),35.57637972949149,-6.961894391835398
378063322,378063322,"POLYGON ((35.5712147782526 -6.965733287020571, 35.5712147782526 -6.964833573335194, 35.5721154035088 -6.964833573335194, 35.5721154035088 -6.965733287020571, 35.5712147782526 -6.965733287020571))",POINT (35.5716650908807 -6.9652834225930755),35.5716650908807,-6.9652834225930755
378056763,378056763,"POLYGON ((35.57211969355611 -6.951314250278338, 35.57211969355611 -6.9504145365929615, 35.5730202911518 -6.9504145365929615, 35.5730202911518 -6.951314250278338, 35.57211969355611 -6.951314250278338))",POINT (35.572569992353955 -6.95086438586489),35.572569992353955,-6.95086438586489
379152404,379152404,"POLYGON ((35.912147014718734 -7.786295942691947, 35.912147014718734 -7.785396229006591, 35.91304931116029 -7.785396229006591, 35.91304931116029 -7.786295942691947, 35.912147014718734 -7.786295942691947))",POINT (35.91259816293951 -7.785846077482245),35.91259816293951,-7.785846077482245
378200995,378200995,"POLYGON ((35.32376485008477 -7.984036273582941, 35.32376485008477 -7.983136559897587, 35.324667577890004 -7.983136559897587, 35.324667577890004 -7.984036273582941, 35.32376485008477 -7.984036273582941))",POINT (35.324216213987384 -7.983586408189906),35.324216213987384,-7.983586408189906
378069800,378069800,"POLYGON ((35.33822087011987 -7.71188498322956, 35.33822087011987 -7.710985269544203, 35.339123007125025 -7.710985269544203, 35.339123007125025 -7.71188498322956, 35.33822087011987 -7.71188498322956))",POINT (35.33867193862245 -7.711435118089379),35.33867193862245,-7.711435118089379
378194392,378194392,"POLYGON ((35.198100972938015 -8.36403942932554, 35.198100972938015 -8.363139715640198, 35.199004561103784 -8.363139715640198, 35.199004561103784 -8.36403942932554, 35.198100972938015 -8.36403942932554))",POINT (35.1985527670209 -8.363589563586105),35.1985527670209,-8.363589563586105
377682605,377682605,"POLYGON ((34.896748994058854 -8.422516757808802, 34.896748994058854 -8.42161704412346, 34.89765271829891 -8.42161704412346, 34.89765271829891 -8.422516757808802, 34.896748994058854 -8.422516757808802))",POINT (34.897200856178884 -8.422066892016767),34.897200856178884,-8.422066892016767
377695726,377695726,"POLYGON ((34.900417098921494 -8.433677375247404, 34.900417098921494 -8.43277766156206, 34.90132084924348 -8.43277766156206, 34.90132084924348 -8.433677375247404, 34.900417098921494 -8.433677375247404))",POINT (34.90086897408249 -8.43322750944536),34.90086897408249,-8.43322750944536
